satisfaction,evaluation,projects,hours,history,accident,left,promotion,department,salary
0.51,0.71,0.004084866438794941,0.007094713252880972,0.006462036478143789,No,No,No,technical,low
0.4,0.67,0.00612729965819241,0.004532733467118398,0.006462036478143789,No,No,No,sales,medium
0.83,0.88,0.010212166096987352,0.006739977590236923,0.006462036478143789,Yes,No,No,management,medium
0.81,0.7,0.008169732877589882,0.008631901124338516,0.0043080243187625265,Yes,No,No,management,medium
0.53,0.79,0.00612729965819241,0.00871073127159275,0.021540121593812633,Yes,No,No,sales,medium
0.61,0.67,0.00612729965819241,0.010484409584812992,0.006462036478143789,No,No,No,technical,medium
0.57,0.66,0.008169732877589882,0.005951676117694593,0.0043080243187625265,No,No,No,technical,low
0.4,0.54,0.004084866438794941,0.0053998650869149616,0.006462036478143789,No,Yes,No,management,medium
0.55,0.85,0.00612729965819241,0.00599109119132171,0.0043080243187625265,No,No,Yes,technical,medium
0.7,0.55,0.008169732877589882,0.008947221713355448,0.006462036478143789,No,No,No,sales,medium
0.57,0.67,0.010212166096987352,0.00926254230237238,0.0043080243187625265,No,No,No,technical,low
0.96,0.37,0.00612729965819241,0.004375073172609933,0.0043080243187625265,No,No,No,sales,high
0.92,0.48,0.008169732877589882,0.008198335314440234,0.006462036478143789,No,No,No,management,low
0.96,0.53,0.00612729965819241,0.0065429022221013405,0.006462036478143789,No,No,No,management,low
0.82,1.0,0.008169732877589882,0.009026051860609681,0.012924072956287579,No,Yes,No,management,medium
0.88,0.96,0.010212166096987352,0.006818807737491156,0.008616048637525053,No,No,No,sales,medium
0.92,0.78,0.00612729965819241,0.007646524283660603,0.006462036478143789,No,No,No,technical,medium
0.65,0.5,0.010212166096987352,0.010642069879321458,0.0043080243187625265,No,No,No,sales,low
0.11,0.87,0.014297032535782291,0.01095739046833839,0.008616048637525053,No,Yes,No,sales,low
0.45,0.55,0.008169732877589882,0.008119505167186002,0.0043080243187625265,No,No,No,sales,low
0.54,0.67,0.00612729965819241,0.006069921338575942,0.0043080243187625265,No,No,No,sales,high
0.22,0.94,0.00612729965819241,0.007607109210033486,0.021540121593812633,No,No,Yes,technical,high
0.89,0.71,0.008169732877589882,0.007488863989152137,0.006462036478143789,No,No,No,technical,low
0.1,0.87,0.014297032535782291,0.009735523185897777,0.008616048637525053,No,Yes,No,management,low
0.92,0.67,0.008169732877589882,0.006345826853965758,0.008616048637525053,Yes,No,No,management,low
0.85,1.0,0.008169732877589882,0.008868391566101214,0.010770060796906317,No,Yes,No,technical,low
0.59,0.6,0.00612729965819241,0.00587284597044036,0.008616048637525053,No,No,No,sales,medium
0.88,0.71,0.00612729965819241,0.007252373547389438,0.006462036478143789,No,No,No,technical,low
0.21,0.65,0.008169732877589882,0.010878560321084156,0.012924072956287579,No,No,No,management,high
0.69,0.89,0.00612729965819241,0.008513655903457167,0.008616048637525053,No,No,No,technical,low
0.87,0.58,0.008169732877589882,0.0083559956089487,0.006462036478143789,No,No,No,sales,low
0.56,0.76,0.00612729965819241,0.008158920240813118,0.0043080243187625265,No,No,No,management,medium
0.8,0.98,0.00612729965819241,0.008237750388067351,0.006462036478143789,No,No,No,technical,medium
0.72,0.73,0.010212166096987352,0.006582317295728457,0.006462036478143789,No,No,No,management,medium
0.61,0.97,0.008169732877589882,0.007804184578169069,0.0043080243187625265,No,No,No,management,high
0.62,0.75,0.010212166096987352,0.006503487148474224,0.008616048637525053,No,No,No,sales,medium
0.43,0.47,0.004084866438794941,0.0053998650869149616,0.006462036478143789,No,Yes,No,management,medium
0.83,0.52,0.004084866438794941,0.00587284597044036,0.0043080243187625265,Yes,No,No,sales,low
0.32,0.55,0.008169732877589882,0.006582317295728457,0.010770060796906317,No,No,No,management,medium
0.69,0.72,0.008169732877589882,0.008277165461694467,0.0043080243187625265,Yes,No,No,sales,high
0.09,0.83,0.01225459931638482,0.01005084377491471,0.008616048637525053,No,Yes,No,sales,low
0.43,0.5,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,management,low
0.41,0.46,0.004084866438794941,0.005951676117694593,0.006462036478143789,No,Yes,No,technical,low
0.85,0.89,0.008169732877589882,0.00871073127159275,0.010770060796906317,No,Yes,No,technical,low
0.72,0.75,0.008169732877589882,0.008316580535321584,0.008616048637525053,No,No,No,sales,medium
0.97,0.86,0.010212166096987352,0.005321034939660729,0.006462036478143789,No,No,No,management,high
0.47,0.57,0.00612729965819241,0.006385241927592875,0.006462036478143789,Yes,No,No,sales,medium
0.99,0.72,0.00612729965819241,0.006424657001219991,0.006462036478143789,No,No,No,sales,medium
0.11,0.93,0.01225459931638482,0.011430371351863788,0.008616048637525053,No,Yes,No,management,medium
0.5,0.48,0.008169732877589882,0.005123959571525147,0.021540121593812633,No,No,No,sales,high
0.83,0.75,0.00612729965819241,0.0059122610440674765,0.006462036478143789,No,No,No,management,low
0.86,1.0,0.008169732877589882,0.00914429708149103,0.010770060796906317,No,Yes,No,technical,medium
0.48,0.53,0.00612729965819241,0.008316580535321584,0.008616048637525053,No,No,No,technical,low
0.49,0.92,0.010212166096987352,0.0069370529583725055,0.006462036478143789,No,No,No,management,low
0.35,0.99,0.00612729965819241,0.009301957375999497,0.008616048637525053,No,Yes,No,sales,medium
0.89,0.76,0.00612729965819241,0.009893183480406244,0.0043080243187625265,Yes,No,No,sales,low
0.79,0.54,0.01225459931638482,0.007488863989152137,0.008616048637525053,No,No,No,technical,low
0.14,0.49,0.008169732877589882,0.004532733467118398,0.008616048637525053,No,No,No,management,medium
0.87,0.91,0.008169732877589882,0.008986636786982565,0.010770060796906317,No,Yes,No,sales,low
0.92,0.64,0.008169732877589882,0.008553070977084283,0.008616048637525053,No,No,No,technical,medium
0.37,0.51,0.004084866438794941,0.0060305062649488265,0.006462036478143789,No,No,No,management,high
0.42,0.56,0.004084866438794941,0.00587284597044036,0.006462036478143789,No,Yes,No,sales,low
0.1,0.81,0.01225459931638482,0.012179257750779002,0.008616048637525053,No,Yes,No,technical,low
0.63,0.93,0.008169732877589882,0.009183712155118148,0.006462036478143789,No,No,No,management,medium
0.38,0.5,0.004084866438794941,0.005478695234169195,0.006462036478143789,No,Yes,No,technical,low
0.85,0.51,0.00612729965819241,0.010287334216677409,0.008616048637525053,No,No,Yes,technical,medium
0.77,0.93,0.008169732877589882,0.006739977590236923,0.0043080243187625265,No,No,No,management,medium
0.76,0.77,0.010212166096987352,0.009223127228745263,0.006462036478143789,No,No,No,management,low
0.88,0.66,0.008169732877589882,0.01083914524745704,0.006462036478143789,No,No,No,sales,medium
0.89,0.98,0.00612729965819241,0.008434825756202934,0.006462036478143789,No,No,No,technical,medium
0.81,0.52,0.00612729965819241,0.01005084377491471,0.010770060796906317,No,No,No,management,medium
0.93,0.92,0.00612729965819241,0.009774938259524895,0.0043080243187625265,No,No,No,sales,medium
0.87,0.64,0.004084866438794941,0.005833430896813243,0.012924072956287579,Yes,No,No,management,medium
0.99,0.68,0.00612729965819241,0.007134128326508089,0.006462036478143789,Yes,No,No,management,medium
0.21,0.7,0.00612729965819241,0.00938078752325373,0.017232097275050106,No,No,No,technical,medium
0.7,0.53,0.004084866438794941,0.010799730173829923,0.008616048637525053,No,Yes,No,sales,low
0.73,0.92,0.010212166096987352,0.00914429708149103,0.010770060796906317,No,Yes,No,sales,low
0.5,0.52,0.004084866438794941,0.007015883105626739,0.0043080243187625265,No,No,No,management,medium
0.77,0.87,0.008169732877589882,0.009538447817762195,0.012924072956287579,No,Yes,No,sales,low
0.76,0.98,0.010212166096987352,0.008553070977084283,0.012924072956287579,No,Yes,No,technical,medium
0.73,0.72,0.008169732877589882,0.009183712155118148,0.0043080243187625265,No,No,No,sales,low
0.59,0.81,0.008169732877589882,0.00744944891552502,0.006462036478143789,No,No,No,sales,medium
0.77,0.93,0.008169732877589882,0.009104882007863914,0.010770060796906317,No,Yes,No,management,medium
0.88,0.58,0.00612729965819241,0.005715185675931894,0.017232097275050106,No,No,No,sales,low
0.61,1.0,0.010212166096987352,0.005478695234169195,0.0043080243187625265,No,No,No,sales,medium
0.29,0.85,0.008169732877589882,0.008316580535321584,0.0043080243187625265,No,No,No,technical,low
0.1,0.86,0.01225459931638482,0.01095739046833839,0.008616048637525053,No,Yes,No,technical,high
0.96,0.97,0.008169732877589882,0.010247919143050293,0.006462036478143789,No,No,No,management,low
0.77,0.71,0.010212166096987352,0.009853768406779128,0.006462036478143789,Yes,No,No,sales,medium
0.49,0.43,0.010212166096987352,0.008277165461694467,0.008616048637525053,Yes,No,No,technical,medium
0.4,0.51,0.004084866438794941,0.005715185675931894,0.006462036478143789,No,Yes,No,management,low
0.9,0.97,0.008169732877589882,0.01016908899579606,0.010770060796906317,No,Yes,No,sales,low
0.5,0.81,0.00612729965819241,0.007212958473762321,0.006462036478143789,No,No,No,management,low
0.68,0.79,0.008169732877589882,0.007252373547389438,0.006462036478143789,No,No,No,management,low
0.18,0.79,0.008169732877589882,0.008553070977084283,0.008616048637525053,No,No,No,technical,medium
0.41,0.52,0.004084866438794941,0.005360450013287846,0.006462036478143789,No,Yes,No,technical,low
0.45,0.51,0.004084866438794941,0.005794015823186127,0.006462036478143789,No,Yes,No,sales,low
0.76,0.89,0.010212166096987352,0.010326749290304527,0.010770060796906317,No,Yes,No,sales,low
0.86,0.96,0.008169732877589882,0.006582317295728457,0.006462036478143789,No,No,No,management,high
0.73,0.88,0.010212166096987352,0.009183712155118148,0.008616048637525053,Yes,No,No,sales,medium
0.79,0.94,0.00612729965819241,0.008040675019931769,0.0043080243187625265,Yes,No,No,sales,low
0.45,0.55,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,sales,low
0.54,0.69,0.00612729965819241,0.005557525381423428,0.008616048637525053,No,No,No,sales,low
0.2,0.5,0.01225459931638482,0.011115050762846856,0.012924072956287579,Yes,No,No,technical,low
0.86,0.77,0.00612729965819241,0.010681484952948574,0.006462036478143789,No,No,No,technical,low
0.68,0.49,0.00612729965819241,0.007015883105626739,0.006462036478143789,Yes,No,No,technical,low
0.66,0.85,0.00612729965819241,0.010484409584812992,0.010770060796906317,No,No,No,sales,low
0.23,0.88,0.008169732877589882,0.00689763788474539,0.012924072956287579,No,No,No,technical,low
0.77,0.64,0.00612729965819241,0.007488863989152137,0.021540121593812633,Yes,No,No,management,medium
0.9,0.98,0.008169732877589882,0.010129673922168942,0.006462036478143789,No,No,No,management,low
0.88,0.74,0.010212166096987352,0.009656693038643546,0.0043080243187625265,No,No,No,sales,medium
0.73,0.62,0.010212166096987352,0.007331203694643671,0.008616048637525053,No,No,No,technical,low
0.09,0.95,0.01225459931638482,0.010681484952948574,0.008616048637525053,No,Yes,No,sales,low
0.94,0.76,0.008169732877589882,0.010287334216677409,0.012924072956287579,No,No,No,technical,medium
0.75,0.73,0.00612729965819241,0.008868391566101214,0.008616048637525053,No,No,No,management,low
0.39,0.64,0.00612729965819241,0.00599109119132171,0.0043080243187625265,No,No,No,sales,low
0.39,0.54,0.004084866438794941,0.006109336412203059,0.006462036478143789,No,Yes,No,management,low
0.7,0.85,0.008169732877589882,0.00914429708149103,0.006462036478143789,No,No,No,sales,medium
0.7,0.84,0.01225459931638482,0.006345826853965758,0.008616048637525053,No,Yes,No,technical,low
0.61,0.5,0.008169732877589882,0.01060265480569434,0.006462036478143789,No,No,No,management,medium
0.81,0.77,0.008169732877589882,0.007764769504541953,0.006462036478143789,No,No,No,management,low
0.46,0.54,0.00612729965819241,0.007212958473762321,0.008616048637525053,No,No,No,technical,medium
0.86,0.61,0.008169732877589882,0.007607109210033486,0.0043080243187625265,No,No,No,management,high
0.92,0.93,0.010212166096987352,0.009459617670507962,0.010770060796906317,No,Yes,No,sales,low
0.11,0.81,0.01225459931638482,0.012021597456270535,0.008616048637525053,No,Yes,No,sales,low
0.86,0.59,0.008169732877589882,0.00744944891552502,0.0043080243187625265,No,No,No,management,low
0.35,0.54,0.004084866438794941,0.0048874691297624475,0.006462036478143789,No,No,No,management,low
0.94,0.53,0.010212166096987352,0.010129673922168942,0.0043080243187625265,No,No,Yes,sales,medium
0.61,0.89,0.00612729965819241,0.009538447817762195,0.021540121593812633,No,No,No,sales,high
0.1,0.8,0.01225459931638482,0.009774938259524895,0.008616048637525053,No,Yes,No,technical,low
0.67,0.76,0.004084866438794941,0.008277165461694467,0.0043080243187625265,No,No,No,sales,medium
0.78,0.63,0.008169732877589882,0.007134128326508089,0.0043080243187625265,No,No,No,sales,medium
0.81,1.0,0.008169732877589882,0.009972013627660477,0.010770060796906317,No,Yes,No,technical,low
0.51,0.55,0.00612729965819241,0.010287334216677409,0.006462036478143789,No,No,No,technical,low
0.92,0.77,0.010212166096987352,0.008553070977084283,0.008616048637525053,No,No,No,management,low
0.94,0.76,0.008169732877589882,0.009104882007863914,0.006462036478143789,Yes,No,No,technical,high
0.91,1.0,0.010212166096987352,0.009893183480406244,0.012924072956287579,No,Yes,No,sales,low
0.89,0.96,0.00612729965819241,0.0070552981792538555,0.017232097275050106,No,No,No,technical,high
0.49,0.6,0.00612729965819241,0.007528279062779254,0.006462036478143789,Yes,No,No,technical,high
0.84,0.61,0.010212166096987352,0.007961844872677535,0.006462036478143789,No,No,No,management,high
0.56,0.86,0.008169732877589882,0.0053998650869149616,0.0043080243187625265,Yes,No,No,technical,high
0.23,0.88,0.010212166096987352,0.007922429799050418,0.006462036478143789,No,No,No,technical,low
0.66,0.62,0.010212166096987352,0.008434825756202934,0.0043080243187625265,No,No,No,sales,medium
0.58,0.38,0.008169732877589882,0.008001259946304651,0.010770060796906317,No,No,No,sales,low
0.61,0.51,0.008169732877589882,0.009538447817762195,0.006462036478143789,No,No,No,sales,medium
0.11,0.84,0.01225459931638482,0.01174569194088072,0.008616048637525053,No,Yes,No,sales,low
0.57,0.82,0.010212166096987352,0.009183712155118148,0.015078085115668842,No,No,Yes,sales,medium
0.53,0.87,0.00612729965819241,0.005951676117694593,0.0043080243187625265,No,No,No,technical,low
0.66,0.78,0.008169732877589882,0.010090258848541827,0.006462036478143789,No,No,No,sales,low
0.53,0.51,0.008169732877589882,0.009459617670507962,0.0043080243187625265,No,No,No,management,low
0.89,0.95,0.010212166096987352,0.008001259946304651,0.006462036478143789,No,No,No,technical,low
0.78,0.7,0.008169732877589882,0.005478695234169195,0.006462036478143789,No,No,No,management,low
0.32,0.42,0.01225459931638482,0.004493318393491283,0.006462036478143789,No,No,No,technical,medium
0.42,0.54,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,medium
0.7,0.7,0.00612729965819241,0.008828976492474098,0.006462036478143789,No,No,No,sales,low
0.83,0.84,0.00612729965819241,0.010523824658440109,0.006462036478143789,No,No,No,technical,high
0.7,0.93,0.00612729965819241,0.009853768406779128,0.006462036478143789,No,No,No,management,low
0.94,0.66,0.010212166096987352,0.008631901124338516,0.006462036478143789,No,No,No,management,low
0.79,0.71,0.00612729965819241,0.007961844872677535,0.006462036478143789,No,No,No,technical,medium
0.42,0.56,0.004084866438794941,0.005794015823186127,0.006462036478143789,No,Yes,No,sales,medium
0.62,0.75,0.00612729965819241,0.007094713252880972,0.006462036478143789,No,No,No,management,medium
0.57,0.62,0.010212166096987352,0.005557525381423428,0.006462036478143789,No,No,No,sales,medium
0.75,0.58,0.00612729965819241,0.006266996706711525,0.006462036478143789,No,No,No,technical,medium
0.57,0.89,0.008169732877589882,0.01005084377491471,0.006462036478143789,Yes,No,No,technical,low
0.91,0.82,0.00612729965819241,0.007212958473762321,0.0043080243187625265,No,No,No,sales,medium
0.59,0.57,0.008169732877589882,0.010287334216677409,0.0043080243187625265,No,No,No,management,high
